Blainvillea dichotoma,NOME_ACEITO,
Centratherum punctatum,NOME_ACEITO,
Calea marginata,NOME_ACEITO,
Campuloclinium purpurascens,NOME_ACEITO,
Chaptalia graminifolia,NOME_ACEITO,
Chrysolaena platensis,NOME_ACEITO,
Conyza bonariensis,NOME_ACEITO,
Conyza sumatrensis,NOME_ACEITO,
Cotula coronopifolia,NOME_ACEITO,
Delilia biflora,NOME_ACEITO,
Eclipta megapotamica,NOME_ACEITO,
Eclipta prostrata,NOME_ACEITO,
Egletes viscosa,NOME_ACEITO,
Elephantopus mollis,NOME_ACEITO,
Emilia coccinea,SINONIMO,Emilia coccinea
Emilia sonchifolia,NOME_ACEITO,
Enydra anagallis,NOME_ACEITO,
Enydra radicans,NOME_ACEITO,
Erechtites hieracifolius,NOME_ACEITO,
Erechtites valerianifolius,NOME_ACEITO,
Eupatorium candolleanum,SINONIMO,Eupatorium candolleanum
Gamochaeta americana,NOME_ACEITO,
Grazielia intermedia,NOME_ACEITO,
Gymnocoronis spilanthoides,NOME_ACEITO,
Jaegeria hirta,NOME_ACEITO,
Jungia floribunda,NOME_ACEITO,
Lepidaploa chalybaea,NOME_ACEITO,
Lessingianthus glabratus,NOME_ACEITO,
Mikania congesta,NOME_ACEITO,
Mikania cordifolia,NOME_ACEITO,
Mikania micrantha,NOME_ACEITO,
Mikania periplocifolia,NOME_ACEITO,
Pacourina edulis,NOME_ACEITO,
Picrosia longifolia,NOME_ACEITO,
Pluchea sagittalis,NOME_ACEITO,
Praxelis sanctopaulensis,NOME_ACEITO,
Pterocaulon balansae,NOME_ACEITO,
Richterago radiata,NOME_ACEITO,
Rolandra fruticosa,NOME_ACEITO,
Senecio bonariensis,NOME_ACEITO,
Senecio erisithalifolius,NOME_ACEITO,
Senecio icoglossus,NOME_ACEITO,
Senecio tweediei,NOME_ACEITO,
Sonchus oleraceus,NOME_ACEITO,
Sphagneticola trilobata,NOME_ACEITO,
Synedrella nodiflora,NOME_ACEITO,
Tilesia baccata,NOME_ACEITO,
Trichospira verticillata,NOME_ACEITO,
Vernonanthura beyrichii,NOME_ACEITO,
Vernonanthura brasiliana,NOME_ACEITO,
Vernonia scorpioides,SINONIMO,Vernonia scorpioides
